Mass Wall,Metal Wall,Roof,SlabEdge,Glass,Infil,LPD,EPD (0 1st$),MWh,kWh $,kW $,Util $,Addl 1st $,40yr LCS,40yr LCS 2%,LEED
E12,E32,R-25,"2"" Vert",SB60,0.2,0.5,1.25,621.396,22555,26523,49727,-16942,114134.1055,182118.0631,6
E10,E30,R-30,"2"" Vert",SB60,0.2,0.5,1.25,617,22398,25957,49004,-17459,110802.676,183371.7456,7
E11,E30,R-30,"2"" Vert",SB60,0.2,0.5,1.25,613.42,22270,25760,48678,0,114957.966,189594.4582,7
E12,E30,R-30,"2"" Vert",SB60,0.2,0.5,1.25,612.309,22230,25680,48558,2215,117819.541,193217.0477,7
E10,E31,R-30,"2"" Vert",SB60,0.2,0.5,1.25,618.579,22455,26120,49223,1698,120269.7685,191449.9868,7
E11,E31,R-30,"2"" Vert",SB60,0.2,0.5,1.25,615.08,22329,25931,48910,-13746,124171.0385,197336.2361,7
E12,E31,R-30,"2"" Vert",SB60,0.2,0.5,1.25,614.034,22292,25857,48797,-11532,126895.8335,200777.6531,7
E10,E32,R-30,"2"" Vert",SB60,0.2,0.5,1.25,617.572,22419,26009,49079,-12048,121170.9925,193264.4281,7
E11,E32,R-30,"2"" Vert",SB60,0.2,0.5,1.25,614.032,22292,25819,48759,-11834,125209.0425,199331.85,7
E12,E32,R-30,"2"" Vert",SB60,0.2,0.5,1.25,612.91,22252,25736,48636,-9619,128129.2375,203032.0848,7
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,618.826,22466,26353,49467,-10136,106987.589,176620.4112,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,614.679,22318,26087,49052,-5232,112881.939,185146.6029,7
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,614.122,22298,26111,49054,-3017,113359.634,185611.6143,7
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,620.76,22535,26515,49698,-3534,116220.2015,184388.0709,6
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,616.26,22374,26233,49254,-18978,122681.2115,193664.8344,7
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,615.148,22334,26167,49149,-16764,125249.6865,196899.197,7
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,619.409,22487,26404,49539,-17280,117414.5255,186590.739,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,615.231,22337,26139,49124,-17066,123308.8755,195116.9307,7
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,614.143,22299,26064,49011,-14851,126033.6705,198558.3476,7
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,610.332,22163,25591,48403,-15368,120455.141,196835.6247,7
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,606.572,22029,25329,48004,2091,126036.851,204947.7077,8
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,605.61,21994,25254,47895,4306,128683.486,208285.5975,8
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,611.993,22222,25763,48632,3789,129726.8335,204655.0479,7
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,608.056,22081,25483,48212,-11655,135718.8835,213310.6485,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,607.15,22049,25414,48112,-9441,138189.6585,216415.6022,8
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,610.891,22183,25644,48475,-9957,130882.0775,206805.9525,7
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,607.079,22047,25381,48076,-9743,136463.7875,214918.0355,8
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.25,606.125,22013,25310,47970,-7528,139051.8025,218178.28,8
E10,E30,R-25,"2"" Vert",SB70,0.25,0.5,1.25,634.396,23014,27671,51334,-8045,63594.889,121387.5947,5
E11,E30,R-25,"2"" Vert",SB70,0.25,0.5,1.25,630.5,22874,27407,50929,1680,69293.839,129654.9685,5
E12,E30,R-25,"2"" Vert",SB70,0.25,0.5,1.25,629.556,22841,27334,50822,3894,71901.394,132941.0947,5
E10,E31,R-25,"2"" Vert",SB70,0.25,0.5,1.25,636.182,23077,27837,51563,3378,72866.5815,129207.018,5
E11,E31,R-25,"2"" Vert",SB70,0.25,0.5,1.25,632.208,22935,27566,51151,-12067,78702.3115,137655.5643,5
E12,E31,R-25,"2"" Vert",SB70,0.25,0.5,1.25,631.231,22900,27500,51048,-9852,81231.7065,140838.1633,5
E10,E32,R-25,"2"" Vert",SB70,0.25,0.5,1.25,634.959,23034,27724,51406,-10369,74021.8255,131357.9226,5
E11,E32,R-25,"2"" Vert",SB70,0.25,0.5,1.25,631.116,22896,27460,51005,-10154,79642.6155,139521.7692,5
E12,E32,R-25,"2"" Vert",SB70,0.25,0.5,1.25,630.079,22859,27387,50895,-7939,82308.7905,142885.5408,5
E10,E30,R-30,"2"" Vert",SB70,0.25,0.5,1.25,625.565,22698,26831,50178,-8456,78860.121,143983.9326,6
E11,E30,R-30,"2"" Vert",SB70,0.25,0.5,1.25,621.6,22556,26564,49767,9003,84676.311,152406.5971,6
E12,E30,R-30,"2"" Vert",SB70,0.25,0.5,1.25,620.497,22517,26491,49657,11217,87342.486,155770.3687,6
E10,E31,R-30,"2"" Vert",SB70,0.25,0.5,1.25,627.138,22754,26991,50393,10701,88405.3735,152165.7009,6
E11,E31,R-30,"2"" Vert",SB70,0.25,0.5,1.25,623.192,22613,26715,49977,-4744,94319.2635,160717.7743,6
E12,E31,R-30,"2"" Vert",SB70,0.25,0.5,1.25,622.104,22574,26646,49868,-2529,96965.8985,164055.6641,6
E10,E32,R-30,"2"" Vert",SB70,0.25,0.5,1.25,626.129,22718,26881,50248,-3046,89326.1375,154006.024,6
E11,E32,R-30,"2"" Vert",SB70,0.25,0.5,1.25,622.151,22576,26613,49837,-2831,95142.3275,162428.6885,6
E12,E32,R-30,"2"" Vert",SB70,0.25,0.5,1.25,621.053,22537,26540,49725,-616,97847.5825,165844.2236,6
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,626.383,22730,27177,50554,-1133,76745.014,139484.3136,6
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,622.59,22594,26904,50147,3771,82483.044,147803.451,6
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,621.597,22559,26832,50038,5985,85129.679,151141.3408,6
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,628.035,22789,27338,50776,5469,86153.4865,147484.9094,6
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,624.213,22652,27072,50373,-9976,91813.3565,155700.5196,6
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,623.181,22615,26993,50257,-7761,94596.7715,159219.5819,6
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,626.934,22750,27230,50627,-8278,87152.4105,149428.7597,6
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,623.113,22613,26956,50217,-8063,92949.0605,157825.5424,6
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,622.102,22577,26880,50106,-5848,95634.7755,161215.1958,6
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,617.733,22421,26340,49409,-6365,91795.306,161795.9519,7
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,613.689,22276,26054,48979,11094,97982.756,170710.3703,7
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,613.221,22259,26081,48988,13308,98323.671,170994.2092,7
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,619.273,22476,26492,49616,12792,101496.8785,170184.7744,6
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,615.263,22332,26220,49202,-2653,107371.6885,178685.0843,7
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,614.289,22298,26149,49095,-438,109979.2435,181971.2105,7
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,618.271,22440,26389,49478,-955,102280.8625,171843.9251,7
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,614.246,22296,26111,49055,-740,108331.5325,180577.171,7
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.25,613.209,22259,26035,48941,1475,111075.8675,184044.4697,7
E10,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.25,634.106,23009,27521,51176,958,75684.804,134479.5121,5
E11,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.25,630.197,22869,27250,50768,-7323,81442.374,142824.5312,6
E12,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.25,629.123,22830,27185,50662,-5108,84030.389,146084.7756,6
E10,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.25,635.817,23069,27688,51405,-5625,84956.4965,142298.9353,5
E11,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.25,631.82,22927,27413,50988,-21069,90889.9265,150876.8906,5
E12,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.25,630.767,22889,27343,50880,-18855,93517.0215,154188.8986,5
E10,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.25,634.679,23029,27570,51246,-19371,86150.8205,144501.6035,5
E11,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.25,630.802,22890,27310,50848,-19157,91712.9905,152587.8047,5
E12,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.25,629.717,22851,27233,50733,-16942,94476.8655,156080.9853,6
E10,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.25,625.459,22700,26683,50031,-17459,90735.096,156791.1503,6
E11,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.25,621.428,22556,26414,49617,0,96609.906,165291.4601,6
E12,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.25,620.364,22518,26344,49510,2215,99217.461,168577.5864,7
E10,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.25,627.019,22756,26844,50247,1698,100260.8085,164947.0368,6
E11,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.25,623.023,22613,26570,49831,-13746,106174.6985,173499.1102,6
E12,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.25,621.941,22574,26495,49718,-11532,108899.4935,176940.5272,6
E10,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.25,625.988,22719,26734,50101,-12048,101201.1125,166813.2417,6
E11,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.25,622.004,22576,26468,49692,-11834,106978.2225,175184.1426,6
E12,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.25,620.925,22538,26391,49578,-9619,109722.5575,178651.4413,7
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,626.647,22745,27015,50407,-10136,88619.989,152291.5314,6
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,622.781,22607,26747,50003,-5232,94299.399,160533.0233,6
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,621.745,22570,26680,49897,-3017,96887.414,163793.2678,6
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,628.281,22803,27181,50633,-3534,97950.3015,160188.6,6
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,624.62,22672,26924,50244,-18978,103336.6115,168041.8651,6
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,623.311,22625,26842,50116,-16764,106354.5065,171871.5089,6
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,627.185,22764,27067,50479,-17280,99046.9255,162261.8592,6
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,623.726,22640,26822,50108,-17066,104081.5155,169649.2522,6
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,622.286,22589,26729,49966,-14851,107372.9705,173841.241,6
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,618.138,22441,26230,49317,-15368,102595.581,173179.6713,7
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,614.051,22295,25962,48905,2091,108431.311,181628.2176,7
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,613.523,22276,25980,48903,4306,108987.166,182196.7561,7
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,620.135,22512,26392,49553,3789,111730.4935,180817.922,7
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,615.643,22352,26113,49113,-11655,118113.3435,189991.1583,7
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,614.601,22314,26047,49007,-9441,120701.3585,193251.4028,7
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,618.661,22460,26276,49383,-9957,113139.7575,183305.2898,7
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,614.605,22315,26011,48974,-9743,118916.8675,191676.1907,7
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.25,613.543,22277,25940,48865,-7528,121563.5025,195014.0805,7
E10,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.25,621.911,22585,25604,48836,-8045,112405.809,186040.2989,7
E11,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.25,618.984,22481,25372,48501,1680,116736.959,192495.9475,7
E12,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.25,618.268,22455,25310,48414,3894,118953.714,195264.438,7
E10,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.25,623.175,22630,25743,49021,3378,122537.2615,194998.5208,7
E11,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.25,620.134,22521,25500,48672,-12067,127141.9715,201816.5144,7
E12,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.25,619.403,22495,25445,48588,-9852,129300.1065,204507.3596,7
E10,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.25,622.392,22602,25649,48899,-10369,123008.6055,196243.5628,7
E11,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.25,619.356,22494,25418,48558,-10154,127456.9955,202854.5022,7
E12,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.25,618.658,22469,25352,48470,-7939,129693.2905,205648.8744,7
E10,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.25,616.471,22392,25016,48055,-8456,120343.541,198930.9666,8
E11,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.25,614.053,22306,24774,47728,9003,124518.371,205179.561,8
E12,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.25,612.687,22257,24684,47590,11217,127731.666,209268.0226,8
E10,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.25,617.445,22426,25137,48211,10701,131041.6535,208639.7603,8
E11,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.25,615.282,22350,24922,47919,-4744,134532.5835,213982.4921,8
E12,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.25,614.269,22313,24850,47812,-2529,137140.1385,217268.6183,8
E10,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.25,616.8,22403,25058,48108,-3046,131141.7375,209393.0484,8
E11,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.25,614.513,22323,24826,47798,-2831,134984.3875,215201.6524,8
E12,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.25,613.573,22289,24747,47684,-616,137728.7225,218668.9511,8
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,616.406,22391,25265,48303,-1133,120729.554,197744.2164,8
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,613.94,22304,25033,47985,3771,124728.524,203759.8747,8
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,613.409,22285,24976,47909,5985,126730.339,206243.6655,8
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,617.513,22431,25394,48473,5469,131154.1065,207090.6651,7
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,614.946,22340,25166,48154,-9976,135172.6165,213132.2052,8
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,614.344,22318,25107,48070,-7761,137330.7515,215823.0503,8
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,616.768,22404,25307,48358,-8278,131488.6705,208154.5346,8
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,614.278,22316,25081,48043,-8063,135429.0205,214092.5475,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,613.701,22295,25016,47958,-5848,137606.6955,216809.2744,8
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,611.929,22233,24663,47543,-6365,128256.946,210091.3666,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,607.858,22086,24352,47086,11094,134971.976,219704.5933,9
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,608.206,22103,24321,47071,13308,135781.851,220609.5951,9
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,612.967,22270,24818,47735,12792,138251.6185,218868.4159,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,608.481,22107,24499,47256,-2653,145396.5285,229051.042,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,609.826,22161,24471,47280,-438,145444.3435,228946.6541,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,612.28,22246,24715,47609,-955,138801.1225,220216.9851,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,607.472,22071,24404,47123,-740,146082.8125,230580.7836,9
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.25,608.838,22126,24382,47156,1475,145954.7675,230243.4597,9
E10,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.25,622.013,22594,25620,48862,958,120900.364,194369.9674,7
E11,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.25,618.977,22486,25376,48510,-7323,125563.694,201265.6065,7
E12,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.25,618.214,22459,25312,48421,-5108,127819.529,204085.8605,7
E10,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.25,623.256,22638,25753,49039,-5625,131188.1365,203535.2436,7
E11,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.25,620.138,22527,25506,48682,-21069,135949.1665,210560.2916,7
E12,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.25,619.377,22500,25445,48593,-18855,138205.0015,213380.5456,7
E10,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.25,622.467,22610,25661,48921,-19371,131581.3205,204676.7585,7
E11,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.25,619.386,22500,25423,48571,-19157,136205.5705,211520.6339,7
E12,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.25,618.6,22472,25354,48476,-16942,138578.6455,214496.1787,7
E10,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.25,616.571,22401,25021,48069,-17459,129072.576,207571.2166,8
E11,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.25,614.03,22311,24775,47734,0,133403.726,214026.8652,8
E12,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.25,612.907,22270,24690,47609,2215,136363.001,217778.8636,8
E10,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.25,617.544,22435,25144,48229,1698,139692.5285,217176.4831,8
E11,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.25,615.24,22354,24915,47917,-13746,143574.2585,223036.8507,8
E12,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.25,614.519,22328,24853,47826,-11532,145869.1735,225908.8683,8
E10,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.25,616.891,22412,25063,48122,-12048,139870.7725,218033.2983,8
E11,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.25,614.479,22327,24821,47795,-11834,144045.6025,224281.8927,8
E12,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.25,613.787,22302,24753,47702,-9619,146379.5975,227205.6739,8
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,616.923,22416,25269,48334,-10136,129126.409,205944.476,8
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,614.351,22324,25029,48001,-5232,133418.479,212348.3611,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,613.691,22301,24967,47917,-3017,135576.614,215039.2062,8
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,618.051,22456,25401,48506,-3534,139511.8815,215239.1611,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,615.312,22358,25161,48166,-18978,143940.7315,221824.2187,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,614.659,22335,25094,48078,-16764,146177.0265,224618.591,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,617.297,22429,25313,48393,-17280,139807.3655,216251.267,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,614.671,22336,25072,48055,-17066,144197.1355,222784.5611,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,614.011,22312,25007,47968,-14851,146413.8905,225553.0516,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,612.261,22251,24646,47544,-15368,137240.001,219068.0798,8
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,606.997,22061,24325,47034,2091,144990.651,230053.0412,9
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,608.384,22112,24294,47054,4306,145116.626,230052.1805,9
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,613.345,22289,24816,47752,3789,146922.0335,227431.0206,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,609.189,22139,24490,47278,-11655,153969.2435,237484.2376,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,607.167,22065,24399,47112,-9441,157729.6585,242297.3893,9
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,612.652,22265,24701,47613,-9957,147725.5575,229116.053,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,607.721,22087,24381,47115,-9743,155241.7275,239790.4329,9
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.25,608.271,22106,24336,47090,-7528,156247.0025,240954.2526,9
E10,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.25,628.496,22818,26262,49729,-8045,94956.589,162927.863,6
E11,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.25,624.983,22693,25978,49318,1680,100772.779,171350.5275,7
E12,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.25,624.066,22661,25903,49214,3894,103321.714,174559.0083,7
E10,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.25,629.471,22853,26326,49828,3378,106768.4815,174111.9186,6
E11,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.25,626.539,22748,26146,49541,-12067,110161.7115,179325.2415,7
E12,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.25,625.611,22715,26066,49429,-9852,112866.9665,182740.7766,7
E10,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.25,629.062,22838,26319,49806,-10369,105285.8255,172768.7819,6
E11,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.25,625.452,22710,26024,49383,-10154,111336.4955,181502.0278,7
E12,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.25,624.606,22680,25956,49283,-7939,113807.2705,184606.9815,7
E10,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.25,621.709,22577,25530,48754,-8456,106685.081,180839.5974,7
E11,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.25,618.761,22472,25291,48409,9003,111211.631,187554.0639,7
E12,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.25,618.086,22448,25232,48327,11217,113330.686,190193.1455,8
E10,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.25,622.976,22622,25661,48933,10701,116933.7735,189953.11,7
E11,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.25,619.972,22515,25425,48590,-4744,121421.2435,196615.813,7
E12,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.25,619.219,22488,25365,48501,-2529,123677.0785,199436.067,7
E10,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.25,622.143,22592,25572,48812,-3046,117385.5775,191172.2703,7
E11,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.25,619.149,22486,25335,48468,-2831,121892.5875,197860.855,7
E12,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.25,618.439,22461,25274,48382,-616,124089.8025,200603.4637,8
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,622.007,22590,25822,49061,-1133,105918.234,178125.8218,7
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,618.867,22478,25552,48680,3771,111148.224,185772.0326,7
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,618.058,22449,25480,48575,5985,113716.699,189006.3953,7
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,623.409,22640,25976,49263,5469,115717.5065,186644.0533,7
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,620.197,22525,25695,48870,-9976,121181.9765,194600.8456,7
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,619.387,22496,25626,48771,-7761,123633.2115,197679.9175,7
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,622.454,22606,25869,49123,-8278,116540.5705,188354.9675,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,619.347,22495,25602,48747,-8063,121672.8605,195871.7694,7
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,618.503,22465,25531,48644,-5848,124202.2555,199054.3685,7
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,616.176,22383,25180,48212,-6365,115184.686,192776.451,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,614.229,22314,24983,47945,11094,118187.116,197472.1382,8
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,613.263,22280,24916,47842,13308,120716.511,200654.7372,8
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,617.254,22421,25312,48380,12792,125648.3185,202174.6633,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,614.83,22335,25084,48068,-2653,129530.0485,208035.0308,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,614.195,22312,25034,47995,-438,131473.2435,210441.1763,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,616.539,22395,25224,48269,-955,125904.7225,203135.0056,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,614.151,22311,25013,47971,-740,129512.8925,208633.0282,8
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.25,613.586,22291,24955,47894,1475,131534.2475,211142.7008,8
